Indicator_Name,Indicator_Code,Country_Name,Country_Code,Year,Values,Num_of_Countries,Num_of_Years,FirstYear,LastYear
Number of under-five deaths,SH.DTH.MORT,Zambia,ZMB,1980,41662,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guyana,GUY,2013,558,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,France,FRA,1992,5975,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Zambia,ZMB,1981,43084,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sao Tome and Principe,STP,2011,273,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cambodia,KHM,1993,43561,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Italy,ITA,2003,2608,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,El Salvador,SLV,1996,6702,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Central African Republic,CAF,1965,17388,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Middle income,MIC,1993,9059389,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ghana,GHA,2007,61382,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Togo,TGO,1964,19560,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mauritania,MRT,2000,11313,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Australia,AUS,1981,2882,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Iceland,ISL,1973,62,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,East Asia & Pacific,EAS,2000,1221257,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malaysia,MYS,2006,3747,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Australia,AUS,1965,5244,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Central African Republic,CAF,1981,17111,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Costa Rica,CRI,1999,1082,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,St. Lucia,LCA,2005,41,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malta,MLT,2000,35,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,United States,USA,1976,58859,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Zambia,ZMB,1988,59034,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Lebanon,LBN,1990,2245,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sri Lanka,LKA,2010,3990,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Korea, Rep.",KOR,2004,2941,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Least developed countries: UN classification,LDC,2009,2586940,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Serbia,SRB,2016,543,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tuvalu,TUV,2011,7,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tajikistan,TJK,2000,17439,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Iraq,IRQ,1992,35210,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nigeria,NGA,1986,789892,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kuwait,KWT,1971,2340,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guinea,GIN,2012,42413,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Micronesia, Fed. Sts.",FSM,1999,177,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Heavily indebted poor countries (HIPC),HPC,2002,2802757,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,India,IND,2006,1950741,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Lower middle income,LMC,1995,6722493,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Honduras,HND,1988,11556,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Thailand,THA,1986,53494,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,El Salvador,SLV,2014,1909,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nepal,NPL,1988,106071,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Grenada,GRD,2005,29,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Barbados,BRB,2016,42,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,West Bank and Gaza,PSE,2002,3404,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Antigua and Barbuda,ATG,2014,15,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Europe & Central Asia (IDA & IBRD countries),TEC,2012,109327,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Marshall Islands,MHL,1987,110,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Lebanon,LBN,1961,5141,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Central Europe and the Baltics,CEB,2002,11577,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Trinidad and Tobago,TTO,1988,893,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Saudi Arabia,SAU,1990,25494,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sub-Saharan Africa (excluding high income),SSA,1998,4204534,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Greece,GRC,2014,393,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sudan,SDN,2004,102435,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guinea-Bissau,GNB,1992,9823,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Congo, Rep.",COG,1977,8174,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ghana,GHA,2003,62727,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Micronesia, Fed. Sts.",FSM,2008,111,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mauritania,MRT,2003,11995,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guyana,GUY,1991,1240,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Equatorial Guinea,GNQ,2002,3682,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Samoa,WSM,2014,90,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cyprus,CYP,1995,128,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Luxembourg,LUX,2001,23,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Vietnam,VNM,1978,119925,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bulgaria,BGR,1973,4079,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Small states,SST,2015,42952,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Romania,ROU,1983,11946,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Oman,OMN,1986,3991,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bulgaria,BGR,1988,2072,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Lao PDR,LAO,1984,27512,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kazakhstan,KAZ,1995,15782,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sri Lanka,LKA,1987,9110,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sweden,SWE,2008,344,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Latin America & Caribbean,LCN,2004,309013,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guatemala,GTM,1966,42471,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Arab World,ARB,1991,614860,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Europe & Central Asia (IDA & IBRD countries),TEC,2005,145645,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Burkina Faso,BFA,1988,76963,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Germany,DEU,1993,5806,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cameroon,CMR,1999,101071,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sao Tome and Principe,STP,2014,242,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cuba,CUB,1986,3031,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malta,MLT,1993,54,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Senegal,SEN,1987,46522,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Afghanistan,AFG,1998,119050,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Late-demographic dividend,LTE,1997,1247278,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tanzania,TZA,2006,145181,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,St. Kitts and Nevis,KNA,1977,66,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Belize,BLZ,1973,448,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Swaziland,SWZ,1982,3089,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Argentina,ARG,1983,23644,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Papua New Guinea,PNG,1997,13755,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mali,MLI,1982,107034,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Albania,ALB,2011,560,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Italy,ITA,1987,6245,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sub-Saharan Africa (excluding high income),SSA,2005,3765320,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Belize,BLZ,1997,189,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bhutan,BTN,2002,1091,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Georgia,GEO,1986,4792,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kiribati,KIR,1982,260,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Qatar,QAT,1991,204,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,United Arab Emirates,ARE,1973,895,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,St. Lucia,LCA,1997,65,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ghana,GHA,1996,67599,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,IDA & IBRD total,IBT,2008,7434313,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cambodia,KHM,2014,12314,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Vanuatu,VUT,1994,174,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Uzbekistan,UZB,2010,22962,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Vietnam,VNM,1990,98875,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,St. Lucia,LCA,1979,137,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Seychelles,SYC,2007,24,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Post-demographic dividend,PST,2000,84549,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Australia,AUS,1975,4215,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Myanmar,MMR,1998,102714,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bosnia and Herzegovina,BIH,1989,1343,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Burkina Faso,BFA,2003,92181,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cote d'Ivoire,CIV,1985,67761,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,United Kingdom,GBR,2009,4187,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tonga,TON,1976,103,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Lesotho,LSO,1978,6887,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Honduras,HND,2001,7541,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Europe & Central Asia,ECS,2000,222502,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,United States,USA,2016,26085,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Norway,NOR,2012,180,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sudan,SDN,1991,107691,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Monaco,MCO,2008,2,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Burkina Faso,BFA,2011,71026,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guinea,GIN,2009,45608,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mongolia,MNG,2010,1672,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Korea, Dem. People’s Rep.",PRK,2008,11522,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Iceland,ISL,2011,11,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Pacific island small states,PSS,1996,1805,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cabo Verde,CPV,1992,811,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Australia,AUS,2016,1150,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tajikistan,TJK,2010,11691,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Pacific island small states,PSS,1997,1799,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malaysia,MYS,1997,6643,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tonga,TON,2005,47,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tanzania,TZA,2009,135063,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,IBRD only,IBD,2005,3588587,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cameroon,CMR,2001,98869,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Grenada,GRD,1998,34,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Canada,CAN,2013,2031,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,China,CHN,1980,1327953,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Trinidad and Tobago,TTO,2011,436,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sub-Saharan Africa (IDA & IBRD countries),TSS,2012,3139726,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Solomon Islands,SLB,2007,473,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Denmark,DNK,1976,779,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Guyana,GUY,1997,1030,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Czech Republic,CZE,2000,492,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Ethiopia,ETH,2016,186833,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,France,FRA,2012,3191,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Latin America & Caribbean,LCN,1995,512816,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Dominica,DMA,1974,75,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Burundi,BDI,1975,42076,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Belgium,BEL,1971,3185,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Vietnam,VNM,1982,114296,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,307906,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kiribati,KIR,2011,184,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Luxembourg,LUX,1966,139,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Romania,ROU,2010,2425,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Dominica,DMA,2000,18,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Indonesia,IDN,2015,136394,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kyrgyz Republic,KGZ,1988,9248,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mongolia,MNG,2008,1796,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kiribati,KIR,2009,184,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Brunei Darussalam,BRN,1997,94,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Jamaica,JAM,1983,2337,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sao Tome and Principe,STP,1982,354,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Micronesia, Fed. Sts.",FSM,2004,141,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,India,IND,2002,2329128,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Burkina Faso,BFA,1989,77777,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,North America,NAC,2011,31120,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Philippines,PHL,1974,122101,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sub-Saharan Africa,SSF,2002,4020493,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,East Asia & Pacific (excluding high income),EAP,2000,1209281,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Papua New Guinea,PNG,1970,14389,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Syrian Arab Republic,SYR,2009,8715,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Niger,NER,1991,138299,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nepal,NPL,2009,32154,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Early-demographic dividend,EAR,2012,3114331,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Pakistan,PAK,1964,470302,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kuwait,KWT,2015,557,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Spain,ESP,1986,4961,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kenya,KEN,2001,119906,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sri Lanka,LKA,1993,7394,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Liberia,LBR,2005,16072,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Canada,CAN,1995,2595,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Barbados,BRB,1992,67,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bangladesh,BGD,2013,129943,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Barbados,BRB,2003,56,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Philippines,PHL,1998,92038,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Philippines,PHL,1963,114889,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Barbados,BRB,1990,75,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Latin America & Caribbean,LCN,2006,277941,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Eritrea,ERI,2002,9895,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Morocco,MAR,1979,101266,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Indonesia,IDN,1969,749448,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Dominica,DMA,2011,25,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Iceland,ISL,1991,27,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Djibouti,DJI,1991,2541,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Pacific island small states,PSS,2005,1637,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Kiribati,KIR,2013,182,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Singapore,SGP,1982,548,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Korea, Rep.",KOR,1995,7298,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Sudan,SDN,1979,89259,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,United Kingdom,GBR,2008,4265,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Togo,TGO,1985,22085,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Tanzania,TZA,1973,138486,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mozambique,MOZ,2003,123876,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Cameroon,CMR,1990,71934,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Burundi,BDI,1992,45902,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Nauru,NRU,2001,7,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Finland,FIN,2005,220,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Argentina,ARG,1975,39647,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Brunei Darussalam,BRN,2003,80,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Finland,FIN,1971,1011,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,China,CHN,1999,661784,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Malta,MLT,2010,27,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Angola,AGO,1995,154203,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Mexico,MEX,2015,34968,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Costa Rica,CRI,2009,745,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Philippines,PHL,1964,114675,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Azerbaijan,AZE,2001,9680,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Jordan,JOR,2012,4373,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Congo, Dem. Rep.",COD,1983,250048,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Senegal,SEN,1978,54408,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Namibia,NAM,2003,4477,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Morocco,MAR,2015,19793,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Brunei Darussalam,BRN,1994,101,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Vietnam,VNM,1996,62963,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Libya,LBY,1965,16329,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Barbados,BRB,1960,590,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Suriname,SUR,2003,325,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Serbia,SRB,1994,2917,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Botswana,BWA,2015,2224,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Bolivia,BOL,1977,38653,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Netherlands,NLD,2009,851,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,"Bahamas, The",BHS,1993,128,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Europe & Central Asia (IDA & IBRD countries),TEC,1996,256649,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,Other small states,OSS,1990,53602,239,57,1960,2016
Number of under-five deaths,SH.DTH.MORT,India,IND,1990,3395698,239,57,1960,2016
